subjID,age,sex,targetWord,chosenCategory,correct,word_class,site,dist,sem_dist,age_group
id0001,7.646817248459959,f,auge,target,1,noun,lpz,other,0,7
id0001,7.646817248459959,f,moehre,target,1,noun,lpz,other,0,7
id0001,7.646817248459959,f,ameise,target,1,noun,lpz,other,0,7
id0001,7.646817248459959,f,elch,target,1,noun,lpz,other,0,7
id0001,7.646817248459959,f,chor,target,1,noun,lpz,other,0,7
id0001,7.646817248459959,f,ventilator,target,1,noun,lpz,other,0,7
id0001,7.646817248459959,f,rucola,target,1,noun,lpz,other,0,7
id0001,7.646817248459959,f,giraffe,target,1,noun,lpz,other,0,7
id0001,7.646817248459959,f,palme,target,1,noun,lpz,other,0,7
id0001,7.646817248459959,f,ananas,target,1,noun,lpz,other,0,7
id0001,7.646817248459959,f,ozean,target,1,noun,lpz,other,0,7
id0001,7.646817248459959,f,gazelle,target,1,noun,lpz,other,0,7
id0001,7.646817248459959,f,pfifferling,target,1,noun,lpz,other,0,7
id0001,7.646817248459959,f,ruine,target,1,noun,lpz,other,0,7
id0001,7.646817248459959,f,labyrinth,target,1,noun,lpz,other,0,7
id0001,7.646817248459959,f,orchidee,target,1,noun,lpz,other,0,7
id0001,7.646817248459959,f,zucchini,target,1,noun,lpz,other,0,7
id0001,7.646817248459959,f,kajak,target,1,noun,lpz,other,0,7
id0001,7.646817248459959,f,hummer,target,1,noun,lpz,other,0,7
id0001,7.646817248459959,f,nelke,target,1,noun,lpz,other,0,7
id0001,7.646817248459959,f,flunder,target,1,noun,lpz,other,0,7
id0001,7.646817248459959,f,cello,target,1,noun,lpz,other,0,7
id0002,5.683778234086242,f,auge,target,1,noun,lpz,other,0,5
id0002,5.683778234086242,f,moehre,target,1,noun,lpz,other,0,5
id0002,5.683778234086242,f,giraffe,target,1,noun,lpz,other,0,5
id0002,5.683778234086242,f,ameise,target,1,noun,lpz,other,0,5
id0002,5.683778234086242,f,ruine,target,1,noun,lpz,other,0,5
id0002,5.683778234086242,f,chor,target,1,noun,lpz,other,0,5
id0002,5.683778234086242,f,ananas,target,1,noun,lpz,other,0,5
id0002,5.683778234086242,f,elch,target,1,noun,lpz,other,0,5
id0002,5.683778234086242,f,rucola,target,1,noun,lpz,other,0,5
id0002,5.683778234086242,f,palme,target,1,noun,lpz,other,0,5
id0002,5.683778234086242,f,gazelle,target,1,noun,lpz,other,0,5
id0002,5.683778234086242,f,pfifferling,target,1,noun,lpz,other,0,5
id0002,5.683778234086242,f,orchidee,target,1,noun,lpz,other,0,5
id0002,5.683778234086242,f,nelke,target,1,noun,lpz,other,0,5
id0002,5.683778234086242,f,ventilator,target,1,noun,lpz,other,0,5
id0002,5.683778234086242,f,labyrinth,target,1,noun,lpz,other,0,5
id0002,5.683778234086242,f,ozean,dist1,0,noun,lpz,semantic,1,5
id0002,5.683778234086242,f,hummer,target,1,noun,lpz,other,0,5
id0002,5.683778234086242,f,cello,dist1,0,noun,lpz,semantic,1,5
id0002,5.683778234086242,f,kajak,target,1,noun,lpz,other,0,5
id0002,5.683778234086242,f,flunder,dist2,0,noun,lpz,other,0,5
id0002,5.683778234086242,f,zucchini,target,1,noun,lpz,other,0,5
id0003,6.885694729637235,f,auge,target,1,noun,lpz,other,0,6
id0003,6.885694729637235,f,moehre,target,1,noun,lpz,other,0,6
id0003,6.885694729637235,f,ameise,target,1,noun,lpz,other,0,6
id0003,6.885694729637235,f,elch,target,1,noun,lpz,other,0,6
id0003,6.885694729637235,f,chor,target,1,noun,lpz,other,0,6
id0003,6.885694729637235,f,ventilator,target,1,noun,lpz,other,0,6
id0003,6.885694729637235,f,rucola,target,1,noun,lpz,other,0,6
id0003,6.885694729637235,f,giraffe,target,1,noun,lpz,other,0,6
id0003,6.885694729637235,f,palme,target,1,noun,lpz,other,0,6
id0003,6.885694729637235,f,ananas,dist1,0,noun,lpz,semantic,1,6
id0003,6.885694729637235,f,ozean,target,1,noun,lpz,other,0,6
id0003,6.885694729637235,f,gazelle,target,1,noun,lpz,other,0,6
id0003,6.885694729637235,f,pfifferling,target,1,noun,lpz,other,0,6
id0003,6.885694729637235,f,ruine,target,1,noun,lpz,other,0,6
id0003,6.885694729637235,f,labyrinth,target,1,noun,lpz,other,0,6
id0003,6.885694729637235,f,orchidee,target,1,noun,lpz,other,0,6
id0003,6.885694729637235,f,zucchini,target,1,noun,lpz,other,0,6
id0003,6.885694729637235,f,kajak,target,1,noun,lpz,other,0,6
id0003,6.885694729637235,f,hummer,target,1,noun,lpz,other,0,6
id0003,6.885694729637235,f,nelke,dist1,0,noun,lpz,semantic,1,6
id0003,6.885694729637235,f,flunder,dist2,0,noun,lpz,other,0,6
id0003,6.885694729637235,f,cello,target,1,noun,lpz,other,0,6
id0005,5.834360027378508,m,auge,target,1,noun,lpz,other,0,5
id0005,5.834360027378508,m,moehre,target,1,noun,lpz,other,0,5
id0005,5.834360027378508,m,ameise,target,1,noun,lpz,other,0,5
id0005,5.834360027378508,m,elch,dist2,0,noun,lpz,other,0,5
id0005,5.834360027378508,m,chor,target,1,noun,lpz,other,0,5
id0005,5.834360027378508,m,ventilator,target,1,noun,lpz,other,0,5
id0005,5.834360027378508,m,rucola,dist1,0,noun,lpz,semantic,1,5
id0005,5.834360027378508,m,giraffe,target,1,noun,lpz,other,0,5
id0005,5.834360027378508,m,palme,dist2,0,noun,lpz,other,0,5
id0005,5.834360027378508,m,ananas,target,1,noun,lpz,other,0,5
id0005,5.834360027378508,m,ozean,dist2,0,noun,lpz,other,0,5
id0005,5.834360027378508,m,gazelle,dist2,0,noun,lpz,other,0,5
id0005,5.834360027378508,m,pfifferling,target,1,noun,lpz,other,0,5
id0005,5.834360027378508,m,ruine,target,1,noun,lpz,other,0,5
id0005,5.834360027378508,m,labyrinth,target,1,noun,lpz,other,0,5
id0005,5.834360027378508,m,orchidee,dist3,0,noun,lpz,other,0,5
id0005,5.834360027378508,m,zucchini,target,1,noun,lpz,other,0,5
id0005,5.834360027378508,m,kajak,target,1,noun,lpz,other,0,5
id0005,5.834360027378508,m,hummer,target,1,noun,lpz,other,0,5
id0005,5.834360027378508,m,nelke,target,1,noun,lpz,other,0,5
id0005,5.834360027378508,m,flunder,target,1,noun,lpz,other,0,5
id0005,5.834360027378508,m,cello,dist2,0,noun,lpz,other,0,5
id0006,7.756331279945243,f,auge,target,1,noun,lpz,other,0,7
id0006,7.756331279945243,f,moehre,target,1,noun,lpz,other,0,7
id0006,7.756331279945243,f,ameise,target,1,noun,lpz,other,0,7
id0006,7.756331279945243,f,elch,target,1,noun,lpz,other,0,7
id0006,7.756331279945243,f,chor,target,1,noun,lpz,other,0,7
id0006,7.756331279945243,f,ventilator,target,1,noun,lpz,other,0,7
id0006,7.756331279945243,f,rucola,target,1,noun,lpz,other,0,7
id0006,7.756331279945243,f,giraffe,target,1,noun,lpz,other,0,7
id0006,7.756331279945243,f,palme,target,1,noun,lpz,other,0,7
id0006,7.756331279945243,f,ananas,target,1,noun,lpz,other,0,7
id0006,7.756331279945243,f,ozean,target,1,noun,lpz,other,0,7
id0006,7.756331279945243,f,gazelle,target,1,noun,lpz,other,0,7
id0006,7.756331279945243,f,pfifferling,target,1,noun,lpz,other,0,7
id0006,7.756331279945243,f,ruine,target,1,noun,lpz,other,0,7
id0006,7.756331279945243,f,labyrinth,target,1,noun,lpz,other,0,7
id0006,7.756331279945243,f,orchidee,target,1,noun,lpz,other,0,7
id0006,7.756331279945243,f,zucchini,target,1,noun,lpz,other,0,7
id0006,7.756331279945243,f,kajak,dist3,0,noun,lpz,other,0,7
id0006,7.756331279945243,f,hummer,target,1,noun,lpz,other,0,7
id0006,7.756331279945243,f,nelke,dist1,0,noun,lpz,semantic,1,7
id0006,7.756331279945243,f,flunder,target,1,noun,lpz,other,0,7
id0006,7.756331279945243,f,cello,target,1,noun,lpz,other,0,7
id0011,5.8507871321013,m,auge,target,1,noun,lpz,other,0,5
id0011,5.8507871321013,m,moehre,target,1,noun,lpz,other,0,5
id0011,5.8507871321013,m,giraffe,target,1,noun,lpz,other,0,5
id0011,5.8507871321013,m,ameise,target,1,noun,lpz,other,0,5
id0011,5.8507871321013,m,ruine,target,1,noun,lpz,other,0,5
id0011,5.8507871321013,m,chor,target,1,noun,lpz,other,0,5
id0011,5.8507871321013,m,ananas,target,1,noun,lpz,other,0,5
id0011,5.8507871321013,m,elch,target,1,noun,lpz,other,0,5
id0011,5.8507871321013,m,rucola,target,1,noun,lpz,other,0,5
id0011,5.8507871321013,m,palme,target,1,noun,lpz,other,0,5
id0011,5.8507871321013,m,gazelle,target,1,noun,lpz,other,0,5
id0011,5.8507871321013,m,pfifferling,target,1,noun,lpz,other,0,5
id0011,5.8507871321013,m,orchidee,target,1,noun,lpz,other,0,5
id0011,5.8507871321013,m,nelke,dist1,0,noun,lpz,semantic,1,5
id0011,5.8507871321013,m,ventilator,target,1,noun,lpz,other,0,5
id0011,5.8507871321013,m,labyrinth,target,1,noun,lpz,other,0,5
id0011,5.8507871321013,m,ozean,target,1,noun,lpz,other,0,5
id0011,5.8507871321013,m,hummer,target,1,noun,lpz,other,0,5
id0011,5.8507871321013,m,cello,target,1,noun,lpz,other,0,5
id0011,5.8507871321013,m,kajak,target,1,noun,lpz,other,0,5
id0011,5.8507871321013,m,flunder,target,1,noun,lpz,other,0,5
id0011,5.8507871321013,m,zucchini,target,1,noun,lpz,other,0,5
id0012,7.753593429158111,m,auge,target,1,noun,lpz,other,0,7
id0012,7.753593429158111,m,moehre,target,1,noun,lpz,other,0,7
id0012,7.753593429158111,m,giraffe,target,1,noun,lpz,other,0,7
id0012,7.753593429158111,m,ameise,target,1,noun,lpz,other,0,7
id0012,7.753593429158111,m,ruine,target,1,noun,lpz,other,0,7
id0012,7.753593429158111,m,chor,target,1,noun,lpz,other,0,7
id0012,7.753593429158111,m,ananas,target,1,noun,lpz,other,0,7
id0012,7.753593429158111,m,elch,target,1,noun,lpz,other,0,7
id0012,7.753593429158111,m,rucola,target,1,noun,lpz,other,0,7
id0012,7.753593429158111,m,palme,target,1,noun,lpz,other,0,7
id0012,7.753593429158111,m,gazelle,dist1,0,noun,lpz,semantic,1,7
id0012,7.753593429158111,m,pfifferling,target,1,noun,lpz,other,0,7
id0012,7.753593429158111,m,orchidee,target,1,noun,lpz,other,0,7
id0012,7.753593429158111,m,nelke,dist1,0,noun,lpz,semantic,1,7
id0012,7.753593429158111,m,ventilator,target,1,noun,lpz,other,0,7
id0012,7.753593429158111,m,labyrinth,target,1,noun,lpz,other,0,7
id0012,7.753593429158111,m,ozean,target,1,noun,lpz,other,0,7
id0012,7.753593429158111,m,hummer,target,1,noun,lpz,other,0,7
id0012,7.753593429158111,m,cello,dist1,0,noun,lpz,semantic,1,7
id0012,7.753593429158111,m,kajak,target,1,noun,lpz,other,0,7
id0012,7.753593429158111,m,flunder,target,1,noun,lpz,other,0,7
id0012,7.753593429158111,m,zucchini,target,1,noun,lpz,other,0,7
id0018,5.768651608487337,f,auge,target,1,noun,lpz,other,0,5
id0018,5.768651608487337,f,moehre,target,1,noun,lpz,other,0,5
id0018,5.768651608487337,f,ameise,target,1,noun,lpz,other,0,5
id0018,5.768651608487337,f,elch,target,1,noun,lpz,other,0,5
id0018,5.768651608487337,f,chor,dist1,0,noun,lpz,semantic,1,5
id0018,5.768651608487337,f,ventilator,target,1,noun,lpz,other,0,5
id0018,5.768651608487337,f,rucola,dist2,0,noun,lpz,other,0,5
id0018,5.768651608487337,f,giraffe,target,1,noun,lpz,other,0,5
id0018,5.768651608487337,f,palme,dist1,0,noun,lpz,semantic,1,5
id0018,5.768651608487337,f,ananas,target,1,noun,lpz,other,0,5
id0018,5.768651608487337,f,ozean,target,1,noun,lpz,other,0,5
id0018,5.768651608487337,f,gazelle,dist2,0,noun,lpz,other,0,5
id0018,5.768651608487337,f,pfifferling,target,1,noun,lpz,other,0,5
id0018,5.768651608487337,f,ruine,dist1,0,noun,lpz,semantic,1,5
id0018,5.768651608487337,f,labyrinth,dist2,0,noun,lpz,other,0,5
id0018,5.768651608487337,f,orchidee,dist3,0,noun,lpz,other,0,5
id0018,5.768651608487337,f,zucchini,target,1,noun,lpz,other,0,5
id0018,5.768651608487337,f,kajak,target,1,noun,lpz,other,0,5
id0018,5.768651608487337,f,hummer,dist2,0,noun,lpz,other,0,5
id0018,5.768651608487337,f,nelke,dist3,0,noun,lpz,other,0,5
id0018,5.768651608487337,f,flunder,dist3,0,noun,lpz,other,0,5
id0018,5.768651608487337,f,cello,target,1,noun,lpz,other,0,5
id0020,5.68104038329911,m,auge,target,1,noun,lpz,other,0,5
id0020,5.68104038329911,m,moehre,target,1,noun,lpz,other,0,5
id0020,5.68104038329911,m,ameise,target,1,noun,lpz,other,0,5
id0020,5.68104038329911,m,elch,target,1,noun,lpz,other,0,5
id0020,5.68104038329911,m,chor,dist1,0,noun,lpz,semantic,1,5
id0020,5.68104038329911,m,ventilator,target,1,noun,lpz,other,0,5
id0020,5.68104038329911,m,rucola,dist2,0,noun,lpz,other,0,5
id0020,5.68104038329911,m,giraffe,target,1,noun,lpz,other,0,5
id0020,5.68104038329911,m,palme,target,1,noun,lpz,other,0,5
id0020,5.68104038329911,m,ananas,target,1,noun,lpz,other,0,5
id0020,5.68104038329911,m,ozean,target,1,noun,lpz,other,0,5
id0020,5.68104038329911,m,gazelle,dist2,0,noun,lpz,other,0,5
id0020,5.68104038329911,m,pfifferling,target,1,noun,lpz,other,0,5
id0020,5.68104038329911,m,ruine,target,1,noun,lpz,other,0,5
id0020,5.68104038329911,m,labyrinth,target,1,noun,lpz,other,0,5
id0020,5.68104038329911,m,orchidee,target,1,noun,lpz,other,0,5
id0020,5.68104038329911,m,zucchini,target,1,noun,lpz,other,0,5
id0020,5.68104038329911,m,kajak,target,1,noun,lpz,other,0,5
id0020,5.68104038329911,m,hummer,target,1,noun,lpz,other,0,5
id0020,5.68104038329911,m,nelke,dist3,0,noun,lpz,other,0,5
id0020,5.68104038329911,m,flunder,target,1,noun,lpz,other,0,5
id0020,5.68104038329911,m,cello,dist2,0,noun,lpz,other,0,5
id0023,7.994524298425736,m,auge,target,1,noun,lpz,other,0,7
id0023,7.994524298425736,m,moehre,target,1,noun,lpz,other,0,7
id0023,7.994524298425736,m,giraffe,target,1,noun,lpz,other,0,7
id0023,7.994524298425736,m,ameise,target,1,noun,lpz,other,0,7
id0023,7.994524298425736,m,ruine,target,1,noun,lpz,other,0,7
id0023,7.994524298425736,m,chor,dist1,0,noun,lpz,semantic,1,7
id0023,7.994524298425736,m,ananas,target,1,noun,lpz,other,0,7
id0023,7.994524298425736,m,elch,target,1,noun,lpz,other,0,7
id0023,7.994524298425736,m,rucola,target,1,noun,lpz,other,0,7
id0023,7.994524298425736,m,palme,target,1,noun,lpz,other,0,7
id0023,7.994524298425736,m,gazelle,target,1,noun,lpz,other,0,7
id0023,7.994524298425736,m,pfifferling,target,1,noun,lpz,other,0,7
id0023,7.994524298425736,m,orchidee,target,1,noun,lpz,other,0,7
id0023,7.994524298425736,m,nelke,target,1,noun,lpz,other,0,7
id0023,7.994524298425736,m,ventilator,target,1,noun,lpz,other,0,7
id0023,7.994524298425736,m,labyrinth,target,1,noun,lpz,other,0,7
id0023,7.994524298425736,m,ozean,target,1,noun,lpz,other,0,7
id0023,7.994524298425736,m,hummer,target,1,noun,lpz,other,0,7
id0023,7.994524298425736,m,cello,target,1,noun,lpz,other,0,7
id0023,7.994524298425736,m,kajak,target,1,noun,lpz,other,0,7
id0023,7.994524298425736,m,flunder,target,1,noun,lpz,other,0,7
id0023,7.994524298425736,m,zucchini,target,1,noun,lpz,other,0,7
id0024,6.453114305270363,m,auge,target,1,noun,lpz,other,0,6
id0024,6.453114305270363,m,moehre,target,1,noun,lpz,other,0,6
id0024,6.453114305270363,m,ameise,target,1,noun,lpz,other,0,6
id0024,6.453114305270363,m,elch,target,1,noun,lpz,other,0,6
id0024,6.453114305270363,m,chor,dist1,0,noun,lpz,semantic,1,6
id0024,6.453114305270363,m,ventilator,target,1,noun,lpz,other,0,6
id0024,6.453114305270363,m,rucola,dist1,0,noun,lpz,semantic,1,6
id0024,6.453114305270363,m,giraffe,target,1,noun,lpz,other,0,6
id0024,6.453114305270363,m,palme,target,1,noun,lpz,other,0,6
id0024,6.453114305270363,m,ananas,target,1,noun,lpz,other,0,6
id0024,6.453114305270363,m,ozean,target,1,noun,lpz,other,0,6
id0024,6.453114305270363,m,gazelle,target,1,noun,lpz,other,0,6
id0024,6.453114305270363,m,pfifferling,target,1,noun,lpz,other,0,6
id0024,6.453114305270363,m,ruine,target,1,noun,lpz,other,0,6
id0024,6.453114305270363,m,labyrinth,target,1,noun,lpz,other,0,6
id0024,6.453114305270363,m,orchidee,target,1,noun,lpz,other,0,6
id0024,6.453114305270363,m,zucchini,target,1,noun,lpz,other,0,6
id0024,6.453114305270363,m,kajak,target,1,noun,lpz,other,0,6
id0024,6.453114305270363,m,hummer,target,1,noun,lpz,other,0,6
id0024,6.453114305270363,m,nelke,dist1,0,noun,lpz,semantic,1,6
id0024,6.453114305270363,m,flunder,target,1,noun,lpz,other,0,6
id0024,6.453114305270363,m,cello,target,1,noun,lpz,other,0,6
id0029,6.469541409993155,f,auge,target,1,noun,lpz,other,0,6
id0029,6.469541409993155,f,moehre,target,1,noun,lpz,other,0,6
id0029,6.469541409993155,f,giraffe,target,1,noun,lpz,other,0,6
id0029,6.469541409993155,f,ameise,target,1,noun,lpz,other,0,6
id0029,6.469541409993155,f,ruine,target,1,noun,lpz,other,0,6
id0029,6.469541409993155,f,chor,dist1,0,noun,lpz,semantic,1,6
id0029,6.469541409993155,f,ananas,target,1,noun,lpz,other,0,6
id0029,6.469541409993155,f,elch,target,1,noun,lpz,other,0,6
id0029,6.469541409993155,f,rucola,target,1,noun,lpz,other,0,6
id0029,6.469541409993155,f,palme,target,1,noun,lpz,other,0,6
id0029,6.469541409993155,f,gazelle,target,1,noun,lpz,other,0,6
id0029,6.469541409993155,f,pfifferling,target,1,noun,lpz,other,0,6
id0029,6.469541409993155,f,orchidee,target,1,noun,lpz,other,0,6
id0029,6.469541409993155,f,nelke,target,1,noun,lpz,other,0,6
id0029,6.469541409993155,f,ventilator,target,1,noun,lpz,other,0,6
id0029,6.469541409993155,f,labyrinth,target,1,noun,lpz,other,0,6
id0029,6.469541409993155,f,ozean,target,1,noun,lpz,other,0,6
id0029,6.469541409993155,f,hummer,target,1,noun,lpz,other,0,6
id0029,6.469541409993155,f,cello,dist1,0,noun,lpz,semantic,1,6
id0029,6.469541409993155,f,kajak,target,1,noun,lpz,other,0,6
id0029,6.469541409993155,f,flunder,dist2,0,noun,lpz,other,0,6
id0029,6.469541409993155,f,zucchini,target,1,noun,lpz,other,0,6
id0030,7.84394250513347,m,auge,target,1,noun,lpz,other,0,7
id0030,7.84394250513347,m,moehre,target,1,noun,lpz,other,0,7
id0030,7.84394250513347,m,ameise,target,1,noun,lpz,other,0,7
id0030,7.84394250513347,m,elch,target,1,noun,lpz,other,0,7
id0030,7.84394250513347,m,chor,target,1,noun,lpz,other,0,7
id0030,7.84394250513347,m,ventilator,target,1,noun,lpz,other,0,7
id0030,7.84394250513347,m,rucola,target,1,noun,lpz,other,0,7
id0030,7.84394250513347,m,giraffe,target,1,noun,lpz,other,0,7
id0030,7.84394250513347,m,palme,target,1,noun,lpz,other,0,7
id0030,7.84394250513347,m,ananas,target,1,noun,lpz,other,0,7
id0030,7.84394250513347,m,ozean,target,1,noun,lpz,other,0,7
id0030,7.84394250513347,m,gazelle,target,1,noun,lpz,other,0,7
id0030,7.84394250513347,m,pfifferling,target,1,noun,lpz,other,0,7
id0030,7.84394250513347,m,ruine,target,1,noun,lpz,other,0,7
id0030,7.84394250513347,m,labyrinth,target,1,noun,lpz,other,0,7
id0030,7.84394250513347,m,orchidee,dist1,0,noun,lpz,semantic,1,7
id0030,7.84394250513347,m,zucchini,target,1,noun,lpz,other,0,7
id0030,7.84394250513347,m,kajak,target,1,noun,lpz,other,0,7
id0030,7.84394250513347,m,hummer,target,1,noun,lpz,other,0,7
id0030,7.84394250513347,m,nelke,target,1,noun,lpz,other,0,7
id0030,7.84394250513347,m,flunder,target,1,noun,lpz,other,0,7
id0030,7.84394250513347,m,cello,target,1,noun,lpz,other,0,7
id0034,7.737166324435318,f,auge,target,1,noun,lpz,other,0,7
id0034,7.737166324435318,f,moehre,target,1,noun,lpz,other,0,7
id0034,7.737166324435318,f,ameise,target,1,noun,lpz,other,0,7
id0034,7.737166324435318,f,elch,target,1,noun,lpz,other,0,7
id0034,7.737166324435318,f,chor,target,1,noun,lpz,other,0,7
id0034,7.737166324435318,f,ventilator,target,1,noun,lpz,other,0,7
id0034,7.737166324435318,f,rucola,dist1,0,noun,lpz,semantic,1,7
id0034,7.737166324435318,f,giraffe,target,1,noun,lpz,other,0,7
id0034,7.737166324435318,f,palme,target,1,noun,lpz,other,0,7
id0034,7.737166324435318,f,ananas,target,1,noun,lpz,other,0,7
id0034,7.737166324435318,f,ozean,target,1,noun,lpz,other,0,7
id0034,7.737166324435318,f,gazelle,target,1,noun,lpz,other,0,7
id0034,7.737166324435318,f,pfifferling,target,1,noun,lpz,other,0,7
id0034,7.737166324435318,f,ruine,target,1,noun,lpz,other,0,7
id0034,7.737166324435318,f,labyrinth,target,1,noun,lpz,other,0,7
id0034,7.737166324435318,f,orchidee,target,1,noun,lpz,other,0,7
id0034,7.737166324435318,f,zucchini,target,1,noun,lpz,other,0,7
id0034,7.737166324435318,f,kajak,target,1,noun,lpz,other,0,7
id0034,7.737166324435318,f,hummer,target,1,noun,lpz,other,0,7
id0034,7.737166324435318,f,nelke,target,1,noun,lpz,other,0,7
id0034,7.737166324435318,f,flunder,dist2,0,noun,lpz,other,0,7
id0034,7.737166324435318,f,cello,target,1,noun,lpz,other,0,7
id0037,6.937713894592744,f,auge,target,1,noun,lpz,other,0,6
id0037,6.937713894592744,f,moehre,target,1,noun,lpz,other,0,6
id0037,6.937713894592744,f,giraffe,target,1,noun,lpz,other,0,6
id0037,6.937713894592744,f,ameise,target,1,noun,lpz,other,0,6
id0037,6.937713894592744,f,ruine,target,1,noun,lpz,other,0,6
id0037,6.937713894592744,f,chor,target,1,noun,lpz,other,0,6
id0037,6.937713894592744,f,ananas,target,1,noun,lpz,other,0,6
id0037,6.937713894592744,f,elch,target,1,noun,lpz,other,0,6
id0037,6.937713894592744,f,rucola,target,1,noun,lpz,other,0,6
id0037,6.937713894592744,f,palme,target,1,noun,lpz,other,0,6
id0037,6.937713894592744,f,gazelle,target,1,noun,lpz,other,0,6
id0037,6.937713894592744,f,pfifferling,target,1,noun,lpz,other,0,6
id0037,6.937713894592744,f,orchidee,target,1,noun,lpz,other,0,6
id0037,6.937713894592744,f,nelke,target,1,noun,lpz,other,0,6
id0037,6.937713894592744,f,ventilator,target,1,noun,lpz,other,0,6
id0037,6.937713894592744,f,labyrinth,target,1,noun,lpz,other,0,6
id0037,6.937713894592744,f,ozean,target,1,noun,lpz,other,0,6
id0037,6.937713894592744,f,hummer,target,1,noun,lpz,other,0,6
id0037,6.937713894592744,f,cello,target,1,noun,lpz,other,0,6
id0037,6.937713894592744,f,kajak,target,1,noun,lpz,other,0,6
id0037,6.937713894592744,f,flunder,target,1,noun,lpz,other,0,6
id0037,6.937713894592744,f,zucchini,target,1,noun,lpz,other,0,6
id0038,3.578370978781656,m,auge,target,1,noun,lpz,other,0,3
id0038,3.578370978781656,m,moehre,target,1,noun,lpz,other,0,3
id0038,3.578370978781656,m,giraffe,target,1,noun,lpz,other,0,3
id0038,3.578370978781656,m,ameise,target,1,noun,lpz,other,0,3
id0038,3.578370978781656,m,ruine,target,1,noun,lpz,other,0,3
id0038,3.578370978781656,m,chor,dist1,0,noun,lpz,semantic,1,3
id0038,3.578370978781656,m,ananas,target,1,noun,lpz,other,0,3
id0038,3.578370978781656,m,elch,target,1,noun,lpz,other,0,3
id0038,3.578370978781656,m,rucola,target,1,noun,lpz,other,0,3
id0038,3.578370978781656,m,palme,dist2,0,noun,lpz,other,0,3
id0038,3.578370978781656,m,gazelle,target,1,noun,lpz,other,0,3
id0038,3.578370978781656,m,pfifferling,target,1,noun,lpz,other,0,3
id0038,3.578370978781656,m,orchidee,dist1,0,noun,lpz,semantic,1,3
id0038,3.578370978781656,m,nelke,dist2,0,noun,lpz,other,0,3
id0038,3.578370978781656,m,ventilator,dist2,0,noun,lpz,other,0,3
id0038,3.578370978781656,m,labyrinth,dist2,0,noun,lpz,other,0,3
id0038,3.578370978781656,m,ozean,dist1,0,noun,lpz,semantic,1,3
id0038,3.578370978781656,m,hummer,target,1,noun,lpz,other,0,3
id0038,3.578370978781656,m,cello,dist2,0,noun,lpz,other,0,3
id0038,3.578370978781656,m,kajak,dist2,0,noun,lpz,other,0,3
id0038,3.578370978781656,m,flunder,target,1,noun,lpz,other,0,3
id0038,3.578370978781656,m,zucchini,dist1,0,noun,lpz,semantic,1,3
id0039,6.406570841889117,f,auge,target,1,noun,lpz,other,0,6
id0039,6.406570841889117,f,moehre,target,1,noun,lpz,other,0,6
id0039,6.406570841889117,f,giraffe,target,1,noun,lpz,other,0,6
id0039,6.406570841889117,f,ameise,target,1,noun,lpz,other,0,6
id0039,6.406570841889117,f,ruine,target,1,noun,lpz,other,0,6
id0039,6.406570841889117,f,chor,dist1,0,noun,lpz,semantic,1,6
id0039,6.406570841889117,f,ananas,target,1,noun,lpz,other,0,6
id0039,6.406570841889117,f,elch,target,1,noun,lpz,other,0,6
id0039,6.406570841889117,f,rucola,dist1,0,noun,lpz,semantic,1,6
id0039,6.406570841889117,f,palme,target,1,noun,lpz,other,0,6
id0039,6.406570841889117,f,gazelle,target,1,noun,lpz,other,0,6
id0039,6.406570841889117,f,pfifferling,target,1,noun,lpz,other,0,6
id0039,6.406570841889117,f,orchidee,target,1,noun,lpz,other,0,6
id0039,6.406570841889117,f,nelke,target,1,noun,lpz,other,0,6
id0039,6.406570841889117,f,ventilator,target,1,noun,lpz,other,0,6
id0039,6.406570841889117,f,labyrinth,target,1,noun,lpz,other,0,6
id0039,6.406570841889117,f,ozean,target,1,noun,lpz,other,0,6
id0039,6.406570841889117,f,hummer,target,1,noun,lpz,other,0,6
id0039,6.406570841889117,f,cello,dist1,0,noun,lpz,semantic,1,6
id0039,6.406570841889117,f,kajak,target,1,noun,lpz,other,0,6
id0039,6.406570841889117,f,flunder,target,1,noun,lpz,other,0,6
id0039,6.406570841889117,f,zucchini,target,1,noun,lpz,other,0,6
id0042,5.700205338809035,f,auge,target,1,noun,lpz,other,0,5
id0042,5.700205338809035,f,moehre,target,1,noun,lpz,other,0,5
id0042,5.700205338809035,f,giraffe,target,1,noun,lpz,other,0,5
id0042,5.700205338809035,f,ameise,target,1,noun,lpz,other,0,5
id0042,5.700205338809035,f,ruine,target,1,noun,lpz,other,0,5
id0042,5.700205338809035,f,chor,target,1,noun,lpz,other,0,5
id0042,5.700205338809035,f,ananas,target,1,noun,lpz,other,0,5
id0042,5.700205338809035,f,elch,target,1,noun,lpz,other,0,5
id0042,5.700205338809035,f,rucola,dist2,0,noun,lpz,other,0,5
id0042,5.700205338809035,f,palme,target,1,noun,lpz,other,0,5
id0042,5.700205338809035,f,gazelle,target,1,noun,lpz,other,0,5
id0042,5.700205338809035,f,pfifferling,target,1,noun,lpz,other,0,5
id0042,5.700205338809035,f,orchidee,target,1,noun,lpz,other,0,5
id0042,5.700205338809035,f,nelke,dist1,0,noun,lpz,semantic,1,5
id0042,5.700205338809035,f,ventilator,target,1,noun,lpz,other,0,5
id0042,5.700205338809035,f,labyrinth,target,1,noun,lpz,other,0,5
id0042,5.700205338809035,f,ozean,target,1,noun,lpz,other,0,5
